"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2018-03-30,348560770,348560770,1,10655400000,3079700000,6545700000,1461400000,4092400000,17300000,0,6385400000,3996900000,1740700000,261200000,261200000,0.75,0.74,0.07,171000000,-39000000,-94200000,53600000,1015700000,31400000,74.67,80.31,69.03,0.3045,0.1136,11.74,6.86,25.23,0.49,0.0881,0.9767,0.3841,0.1612,0.7,0.4,2.1074
2017-12-31,348031654,348031654,1,10500600000,2936800000,6692400000,1602300000,3790300000,17900000,0,6374500000,4056200000,1806700000,336900000,336900000,0.97,0.95,0.07,463400000,-781400000,358900000,51200000,962100000,48400000,73.3,75.69,70.9,0.3136,0.1144,10.89,7.33,None,0.42,0.0931,1.0702,0.361,0.1569,0.73,1.19,1.8329
2017-09-29,347558977,347558977,1,9327000000,2695300000,5848700000,1379300000,3474200000,4100000,0,5518400000,3671900000,1685300000,267800000,267800000,0.77,0.76,0.07,319000000,-829700000,440900000,-57500000,910900000,32100000,66.56,71.07,62.05,None,None,10,7.29,None,0.35,None,1.0569,0.3725,None,None,0.83,1.9541
2017-06-30,347101526,347101526,1,8467100000,2701700000,5294100000,1370800000,3169500000,3500000,0,4761900000,3208100000,1628800000,240100000,240100000,0.69,0.68,0.07,245700000,-31200000,-80700000,150800000,968400000,28800000,62.38,65.21,59.54,None,None,9.13,7.49,None,0.28,None,1.0122,0.3743,None,None,0.62,1.9709
2017-03-31,346584395,346584395,1,8234300000,2517400000,5342400000,1401000000,2888400000,3500000,0,4735400000,3262700000,1535200000,199700000,199700000,0.58,0.57,0.07,148300000,-27400000,-119400000,14400000,817600000,26800000,56.7,60.41,52.99,None,None,8.33,7.3,None,0.21,None,1.1296,0.3508,None,None,0.35,1.7969
2016-12-31,346006504,346006504,1,8189800000,2488700000,5498800000,1466500000,2687900000,3100000,0,4726300000,3358000000,None,None,None,None,None,0.07,317500000,-34500000,-177000000,78400000,803200000,39600000,51.73,55.97,47.49,None,None,7.77,6.99,None,0.14,None,1.2493,0.3282,None,None,0.8,1.697
2016-09-30,345738553,345738553,1,8133300000,2359200000,5570100000,1369000000,2559600000,3600000,0,4823800000,3509100000,1567400000,226900000,226900000,0.66,0.65,0.07,331600000,-206500000,111600000,236700000,724800000,28600000,50.58,53.66,47.5,None,None,7.4,7.37,None,0.07,None,1.371,0.3147,None,None,0.88,1.7233
2016-07-01,345577078,345577078,1,7787100000,2162000000,5414700000,1350200000,2369300000,3100000,0,4689000000,3374800000,1555100000,238900000,238900000,0.69,0.69,0,None,None,None,None,487200000,0,None,None,None,None,None,6.86,None,None,0,None,1.4244,0.3043,None,None,None,1.6012
