"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2017-12-31,119773106,119773106,1,224192000000,None,209612000000,None,14515000000,65000000,0,105000000,3612000000,None,None,None,None,None,0,1366000000,-1361000000,154000000,159000000,1857000000,0,59.13,63.66,54.6,None,None,121.19,0.51,None,0,None,0.2488,0.0647,None,None,11.4,None
2017-09-30,119773106,119773106,1,223279000000,None,209448000000,None,13766000000,65000000,0,0,3615000000,1972000000,-943000000,-943000000,-7.87,-7.87,0,705000000,-193000000,-3257000000,-2745000000,1698000000,0,63.88,75,52.75,None,None,114.93,0.47,None,0,None,0.2626,0.0617,None,None,5.89,None
2017-06-30,119773106,119773106,1,224328000000,None,207863000000,None,16415000000,50000000,0,0,3016000000,2025000000,246000000,246000000,2.05,None,0,None,None,None,None,4443000000,0,None,None,None,None,None,137.05,None,None,0,None,0.1837,0.0732,None,None,None,None
