symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin,debt,goodwill,cap_ex
BE,2018-09-30,False,Q3,2018,10-Q,190190000.0,-66111000.0,-78579000.0,-0.97,-0.97,0.0,1445145000.0,698532000.0,271853000.0,395516000.0,106320000.0,-13648000.0,15423000.0,261839000.0,740811000.0,,4333000.0
BE,2018-06-30,False,Q2,2018,10-Q,168881000.0,-5255000.0,-45677000.0,-4.34,-4.34,0.0,1157737000.0,390273000.0,248146000.0,91596000.0,-2227017000.0,-18585000.0,9673000.0,-21828000.0,960129000.0,,1595000.0
