"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"BKNG","Booking Holdings Inc.","1763.55","79382191173.75","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/bkng",
"BOXL","Boxlight Corporation","2.88","30287093.76","n/a","2017","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/boxl",
"BFAM","Bright Horizons Family Solutions Inc.","126.48","7329344493.12","n/a","2013","Miscellaneous","Other Consumer Services","https://www.nasdaq.com/symbol/bfam",
"BR","Broadridge Financial Solutions, Inc.","105.18","12167304230.04","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/br",
"BSQR","BSQUARE Corporation","1.95","24918704.85","n/a","1999","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/bsqr",
"CAE","CAE Inc","22.64","6007332193.92","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/cae",
"CAJ","Canon, Inc.","29.29","31625872315.67","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/caj",
"CATM","Cardtronics plc","35.77","1654758581.21","n/a","2007","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/catm",
"CASS","Cass Information Systems, Inc","45.96","667588257.24","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/cass",
"CBAT","CBAK Energy Technology, Inc.","1.02","27180427.56","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/cbat",
"CBZ","CBIZ, Inc.","20.43","1120549236.75","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/cbz",
"CDK","CDK Global, Inc.","58.82","7335580132.9","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/cdk",
"CCRC","China Customer Relations Centers, Inc.","11.53","211340288","n/a","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ccrc",
"CREG","China Recycling Energy Corporation","1","10295280","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/creg",
"CNTF","China TechFaith Wireless Communication Technology Limited","1.06","7694526.22","7258987","2005","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/cntf",
"CMPR","Cimpress N.V","80.02","2468180170.82","n/a","n/a","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/cmpr",
"CLCT","Collectors Universe, Inc.","17.62","160719966.62","n/a","1999","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/clct",
"SCOR","comScore, Inc.","14.06","836094069","n/a","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/scor",
"CNDT","Conduent Incorporated","13.72","2903173389.48","n/a","2016","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/cndt",
"CSGP","CoStar Group, Inc.","478.74","17450948615.46","n/a","1998","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/csgp",
"CRAI","CRA International,Inc.","50.55","406944383.7","n/a","1998","Miscellaneous","Other Consumer Services","https://www.nasdaq.com/symbol/crai",
"CTRP","Ctrip.com International, Ltd.","44.62","21726205841.44","486916312","2003","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ctrp",
"CTEK","CynergisTek, Inc.","4.87","47346398.11","n/a","2017","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ctek",
"DHX","DHI Group, Inc.","2.5","137186535","n/a","2007","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/dhx",
"DBD","Diebold Nixdorf Incorporated","12.02","920290962.16","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/dbd",
"APPS","Digital Turbine, Inc.","3.72","292282334.4","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/apps",
"DLB","Dolby Laboratories","63.28","6493585851.76","n/a","2005","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/dlb",
"KODK","Eastman Kodak Company","2.99","127752689.48","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/kodk",
"EBAY","eBay Inc.","37.92","34692266701.92","n/a","1998","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ebay",
"EBAYL","eBay Inc.","26.22","0","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ebayl",
"EEX","Emerald Expositions Events, Inc.","12.8","919542092.8","n/a","2017","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/eex",
"ENR","Energizer Holdings, Inc.","47.34","3307866972.48","n/a","2015","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/enr",
"ENV","Envestnet, Inc","66.72","3212532838.56","n/a","2010","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/env",
"ETSY","Etsy, Inc.","69.73","8337364583.89","n/a","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/etsy",
"EVOP","EVO Payments, Inc.","28.42","752877346.2","n/a","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/evop",
"XELA","Exela Technologies, Inc.","3.5","525497332.5","n/a","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/xela",
"EXLS","ExlService Holdings, Inc.","60.09","2062489440.51","n/a","2006","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/exls",
"FICO","Fair Isaac Corporation","275.59","8011732559.18","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/fico",
"FTCH","Farfetch Limited","26.53","7955206210","n/a","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ftch",
"FIS","Fidelity National Information Services, Inc.","114.12","36876074904","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/fis",
"FNJN","Finjan Holdings, Inc.","2.93","80855811.2","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/fnjn",
"FDC","First Data Corporation","26.74","25218939889.5","n/a","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/fdc",
"FLT","FleetCor Technologies, Inc.","250.1","21473191092.1","n/a","2010","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/flt",
"FCEL","FuelCell Energy, Inc.","0.2594","33591630.748","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/fcel",
"GPN","Global Payments Inc.","138.8","21909627747.2","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/gpn",
"GPRO","GoPro, Inc.","6.63","996152726.4","n/a","2014","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/gpro",
"GRVY","GRAVITY Co., Ltd.","63.53","208994831.59","3289703","2005","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/grvy",
"GSKY","GreenSky, Inc.","13.15","802664546.35","n/a","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/gsky",
"GRUB","GrubHub Inc.","70.58","6422735464.02","n/a","2014","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/grub",
"HQY","HealthEquity, Inc.","74.45","4651036826.4","n/a","2014","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/hqy",
"HPJ","Highpower International Inc","3.04","47326577.12","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/hpj",
"HMSY","HMS Holdings Corp","30.12","2568388634.04","n/a","1992","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/hmsy",
"IIIV","i3 Verticals, Inc.","22.51","592150738.69","n/a","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/iiiv",
"IKNX","Ikonics Corporation","8.22","16304805.66","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/iknx",
"IMAX","Imax Corporation","22.03","1353381965.67","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/imax",
"INWK","InnerWorkings, Inc.","3.63","189747163.98","n/a","2006","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/inwk",
"ITGR","Integer Holdings Corporation","76.5","2487525790.5","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/itgr",
"IDCC","InterDigital, Inc.","66.62","2172969855.6","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/idcc",
"IMXI","International Money Express, Inc.","11.76","425509528.08","n/a","2017","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/imxi",
"ISDR","Issuer Direct Corporation","12.64","48420528.32","n/a","n/a","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/isdr",
"KGJI","Kingold Jewelry Inc.","0.86","56857611.72","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/kgji",
"LC","LendingClub Corporation","3.12","1340886190.8","n/a","2014","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/lc",
"LLNW","Limelight Networks, Inc.","3.23","369027541.99","n/a","2007","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/llnw",
"LQDT","Liquidity Services, Inc.","7.34","244475604.02","n/a","2006","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/lqdt",
"LKSD","LSC Communications, Inc.","6.76","225215815.24","n/a","2016","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/lksd",
"LYFT","Lyft, Inc.","68.97","18716222751.27","n/a","2019","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/lyft",
"MARA","Marathon Patent Group, Inc.","0.678","17302519.32","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/mara",
"MCHX","Marchex, Inc.","4.72","174835115.36","n/a","2004","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/mchx",
"MA","Mastercard Incorporated","239.26","242666498703.44","n/a","2006","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ma",
"MMS","Maximus, Inc.","70.74","4513068963.72","n/a","1997","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/mms",
"MXWL","Maxwell Technologies, Inc.","4.49","206578385.01","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mxwl",
"MELI","MercadoLibre, Inc.","509.99","23053006061.41","n/a","2007","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/meli",
"MOGU","MOGU Inc.","13.89","1484785828.92","n/a","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/mogu",
"MGI","Moneygram International, Inc.","2.17","122203048.73","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/mgi",
"MSCI","MSCI Inc","204.89","17347103435.83","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/msci",
"LABL","Multi-Color Corporation","49.87","1023203934.88","n/a","1987","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/labl",
"NCR","NCR Corporation","28.67","3410083023.18","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/ncr",
"NTES","NetEase, Inc.","258.29","18910060757.64","73212516","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ntes",
"NTIP","Network-1 Technologies, Inc.","2.68","63706464.92","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/ntip",
"EGOV","NIC Inc.","17.02","1149317522.38","n/a","1999","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/egov",
"NLSN","Nielsen N.V.","24.25","8619593945.25","n/a","2011","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/nlsn",
"NOVT","Novanta Inc.","85.74","2992377358.26","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/novt",
"OPRX","OptimizeRx Corporation","13","157236443","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/oprx",
"PAR","PAR Technology Corporation","25.77","418591412.97","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/par",
"PYPL","PayPal Holdings, Inc.","105.23","123456821689.41","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/pypl",
"PFSW","PFSweb, Inc.","5.17","99578485.93","n/a","1999","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/pfsw",
"PDD","Pinduoduo Inc.","24.46","2243858328.42","91735827","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/pdd",
"PBI","Pitney Bowes Inc.","6.82","1262441531.78","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/pbi",
"PCOM","Points International, Ltd.","12.61","176150817.57","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/pcom",
"POLA","Polar Power, Inc.","4.77","48382863.66","n/a","2016","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/pola",
"PRTH","Priority Technology Holdings, Inc.","5.8174","392432472.8904","n/a","2016","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/prth",
"QIWI","QIWI plc","14.58","656445648.06","45023707","2013","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/qiwi",
"QUAD","Quad Graphics, Inc","12.31","464823975.08","n/a","n/a","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/quad",
"QTRH","Quarterhill Inc.","1.1","130699212.6","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/qtrh",
"QNST","QuinStreet, Inc.","13.39","666919224.79","n/a","2010","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/qnst",
"RRD","R.R. Donnelley & Sons Company","4.74","333906228.48","n/a","n/a","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/rrd",
"RDWR","Radware Ltd.","26.35","1173785387.25","n/a","1999","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rdwr",
"REFR","Research Frontiers Incorporated","2.11","60487013.41","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/refr",
"RECN","Resources Connection, Inc.","16.66","528533951.82","n/a","2000","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/recn",
"RMNI","Rimini Street, Inc.","5","326000000","n/a","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rmni",
"RBA","Ritchie Bros. Auctioneers Incorporated","34.51","3759907395.93","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rba",
"SREV","ServiceSource International, Inc.","0.8845","82200897.822","n/a","2011","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/srev",
"SFLY","Shutterfly, Inc.","39.91","1359586711.47","n/a","2006","Miscellaneous","Other Consumer Services","https://www.nasdaq.com/symbol/sfly",
"SSNT","SilverSun Technologies, Inc.","2.75","12377076.25","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ssnt",
"SITO","SITO Mobile, Ltd.","1.99","50620696.64","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/sito",
"BID","Sotheby&#39;s","38.03","1771837779.84","n/a","1988","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/bid",
"SGRP","SPAR Group, Inc.","0.6637","13710660.8403","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/sgrp",
"SPB           ","Spectrum Brands Holdings, Inc.","56.55","2782046014.8","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/spb",
"SPEX","Spherix Incorporated","0.883","7543053.99","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/spex",
"STMP","Stamps.com Inc.","82.23","1441277033.01","n/a","1999","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/stmp",
"STCN","Steel Connect, Inc.","1.985","122668646.895","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/stcn",
"TRHC","Tabula Rasa HealthCare, Inc.","55.28","1201945134.96","n/a","2016","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/trhc",
"TTGT","TechTarget, Inc.","16.62","461310304.32","n/a","2007","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ttgt",
"JYNT","The Joint Corp.","15.68","215482870.4","n/a","2014","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/jynt",
"NCTY","The9 Limited","2.11","19402173.73","9195343","2004","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ncty",
"TIVO","TiVo Corporation","9.28","1159122724.48","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/tivo",
"TSS","Total System Services, Inc.","95.87","17007436266.75","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/tss",
"TNET","TriNet Group, Inc.","60.4","4233870940.4","n/a","2014","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/tnet",
"TC","TuanChe Limited","6.55","17030000","2600000","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/tc",
"ULBI","Ultralife Corporation","10.47","163953059.46","n/a","1992","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ulbi",
"USAT","USA Technologies, Inc.","4.28","256803920.48","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/usat",
"USATP","USA Technologies, Inc.","20.05","8923513.15","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/usatp",
"UXIN","Uxin Limited","3.91","457406833.95","116983845","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/uxin",
"VVI","Viad Corp","56.52","1141788610.44","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/vvi",
"VHC","VirnetX Holding Corp","6.27","426886686.27","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/vhc",
"V","Visa Inc.","157.78","357314198656.8","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/v",
"WAGE","WageWorks, Inc.","38.95","1552268780.15","n/a","2012","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wage",
"WTRH","Waitr Holdings Inc.","12.25","856043009.5","n/a","2016","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wtrh",
"WU","Western Union Company (The)","18.93","8251413203.67","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wu",
"WEX","WEX Inc.","196.96","8495945429.6","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wex",
"WNS","WNS (Holdings) Limited","53.42","2669363745.4","n/a","2006","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wns",
"WP","Worldpay, Inc.","114.4","34412847040","n/a","2012","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wp",
"XELB","Xcel Brands, Inc","1.68","32024687.52","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/xelb",
"Z","Zillow Group, Inc.","36.18","7402341276.54","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/z",
"ZG","Zillow Group, Inc.","35.58","7279582714.74","n/a","2011","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/zg",
